0	1	date
-84.47405	33.844371	8/22/2017
-83.896781	33.876889	8/22/2017
-74.018244	40.68863	8/23/2017
-73.40575	41.5843	8/23/2017
-75.637626	41.401881	8/24/2017
-87.222516	30.428781	8/25/2017
-111.931298	33.401395	8/26/2017
-113.367458	37.145366	8/26/2017
-73.536216	41.054082	8/26/2017
-73.799802	40.863028	8/27/2017
-70.262393	43.658784	8/29/2017
-97.771258	30.326374	8/29/2017
-111.900719	40.756095	8/30/2017
-77.645224	39.085309	8/30/2017
-116.964449	34.980295	8/30/2017
-77.483689	38.295135	8/31/2017
-88.211024	40.108966	9/1/2017
-75.321632	40.002911	9/1/2017
-106.131618	34.434684	9/4/2017
-105.104899	40.026334	9/5/2017
-69.9405	43.91172	9/5/2017
-77.016719	38.911936	9/5/2017
-69.9405	43.91172	9/5/2017
-122.149915	37.444122	9/6/2017
-77.016719	38.911936	9/6/2017
-73.257699	42.642075	9/7/2017
-73.494637	41.308201	9/8/2017
-74.693953	40.343625	9/8/2017
-74.045698	40.889398	9/10/2017
-87.83931	41.923168	9/12/2017
-87.83931	41.923168	9/12/2017
-76.931652	39.002867	9/13/2017
-117.170912	32.724103	9/13/2017
-93.090649	44.951483	9/15/2017
-93.572173	41.672687	9/16/2017
-86.928132	40.467303	9/16/2017
-118.200957	33.804309	9/17/2017
-83.145375	42.492485	9/17/2017
-121.803388	47.432251	9/17/2017
-77.016719	38.911936	9/20/2017
-89.423861	43.06956	9/20/2017
-80.804151	35.26002	9/21/2017
-107.880367	37.318364	9/21/2017
-71.27875	42.300596	9/23/2017
-79.29976	40.33396	9/24/2017
-71.2398	42.388938	9/25/2017
-71.2398	42.388938	9/26/2017
-76.931652	39.002867	9/27/2017
-77.016719	38.911936	9/27/2017
-82.013803	39.339279	9/29/2017
-94.330619	45.519196	9/29/2017
-73.945032	40.645099	10/3/2017
-73.439165	41.209695	10/5/2017
-76.931652	39.002867	10/7/2017
-75.49212	40.39093	10/7/2017
-76.931652	39.002867	10/7/2017
-70.03561	44.23868	10/9/2017
-122.29673	37.860576	10/11/2017
-74.114616	40.606381	10/11/2017
-70.91616	42.13066	10/12/2017
-119.813051	39.525749	10/12/2017
-93.090649	44.951483	10/14/2017
-75.344083	39.897162	10/15/2017
-122.690794	45.507856	10/15/2017
-83.483576	42.325573	10/17/2017
-122.690794	45.507856	10/17/2017
-89.423861	43.06956	10/17/2017
-74.114616	40.606381	10/17/2017
-122.417481	37.776646	10/19/2017
-97.562817	35.491608	10/19/2017
-82.324515	29.648993	10/19/2017
-77.271644	38.625541	10/20/2017
-77.204031	38.692865	10/20/2017
-122.149915	37.444122	10/21/2017
-76.483999	42.402794	10/23/2017
-75.890685	42.165629	10/23/2017
-74.018244	40.68863	10/25/2017
-84.61645	38.037847	10/25/2017
-71.132947	42.380442	10/25/2017
-82.324515	29.648993	10/26/2017
-75.940153	40.357242	10/26/2017
-74.018244	40.68863	10/26/2017
-122.417481	37.776646	10/27/2017
-74.665201	40.107274	10/27/2017
-93.090649	44.951483	10/27/2017
-76.74379	38.982612	10/28/2017
-71.186915	42.73184	10/29/2017
-71.30201	42.67037	10/29/2017
-74.444395	40.486754	10/29/2017
-122.577814	37.995864	10/31/2017
-118.55029	34.238208	10/31/2017
-93.090649	44.951483	11/1/2017
-74.352814	40.105164	11/2/2017
-93.090649	44.951483	11/3/2017
-74.693953	40.343625	11/3/2017
-107.880367	37.318364	11/3/2017
-71.181141	42.244733	11/8/2017
-116.272921	43.603768	11/9/2017
-73.282408	41.175173	11/9/2017
-81.961884	27.990363	11/12/2017
-93.090649	44.951483	11/12/2017
-84.481787	34.127398	11/14/2017
-77.234792	39.029839	11/14/2017
-83.849042	42.266638	11/15/2017
-76.483999	42.402794	11/17/2017
-73.612074	41.269896	11/19/2017
-79.065116	38.157368	11/19/2017
-81.768622	30.337538	11/21/2017
-73.494637	41.308201	11/21/2017
-73.217871	40.72813	11/26/2017
-74.047384	41.115833	11/27/2017
-93.090649	44.951483	11/30/2017
-81.403372	25.830882	12/1/2017
-80.804151	35.26002	12/5/2017
-95.151811	42.693184	12/7/2017
-107.818288	36.842198	12/7/2017
-71.03999	42.079399	12/8/2017
-71.27875	42.300596	12/8/2017
-122.111126	37.052748	12/9/2017
-87.958409	43.011264	12/9/2017
-118.248405	33.973951	12/10/2017
-96.790329	32.781179	12/11/2017
-71.165685	42.647991	12/12/2017
-73.799802	40.863028	12/14/2017
-84.013795	42.18314	12/22/2017
-76.980701	39.564201	12/22/2017
-122.690794	45.507856	12/23/2017
-74.018244	40.68863	12/23/2017
-122.149915	37.444122	12/23/2017
-81.248345	33.925183	12/25/2017
-73.45512	40.68038	12/30/2017
-95.530597	29.529062	12/31/2017
-74.018244	40.68863	1/2/2018
-120.201469	34.635927	1/3/2018
-74.018244	40.68863	1/3/2018
-123.080181	44.067988	1/4/2018
-74.428095	40.499866	1/5/2018
-74.428095	40.499866	1/5/2018
-93.672738	41.586369	1/7/2018
-93.672738	41.586369	1/7/2018
-97.562817	35.491608	1/7/2018
-123.080181	44.067988	1/8/2018
-73.494637	41.308201	1/9/2018
-81.088261	32.074679	1/9/2018
-72.511376	41.471457	1/12/2018
-79.950968	40.47441	1/16/2018
-85.070713	41.093763	1/16/2018
-73.38634	41.271095	1/20/2018
-108.387392	45.686966	1/23/2018
-108.387392	45.686966	1/25/2018
-73.612074	41.269896	1/30/2018
-73.612074	41.269896	1/30/2018
-81.895377	40.830699	1/30/2018
-119.020562	35.384337	1/31/2018
-74.018244	40.68863	1/31/2018
-120.62122	35.265573	1/31/2018
-97.119331	33.026795	2/1/2018
-87.62213	41.88531	2/1/2018
-121.705327	37.189396	2/2/2018
-70.823035	42.154145	2/2/2018
-116.466743	33.818256	2/4/2018
-86.556439	34.718428	2/9/2018
-89.423861	43.06956	2/13/2018
-80.252866	26.312482	2/14/2018
-112.351835	33.703967	2/14/2018
-74.018244	40.68863	2/15/2018
-81.921811	41.445145	2/15/2018
-72.677099	41.78007	2/17/2018
-69.617809	44.554321	2/19/2018
-73.945032	40.645099	2/21/2018
-73.636923	40.635252	2/21/2018
-74.018244	40.68863	2/22/2018
-84.53822	39.166759	2/24/2018
-118.291407	46.1341	2/26/2018
-73.509519	40.67815	2/27/2018
-70.639546	43.957208	2/27/2018
-81.768622	30.337538	2/28/2018
-77.79055	42.25424	3/7/2018
-80.458168	25.558428	3/8/2018
-91.789582	43.294252	3/11/2018
-74.018244	40.68863	3/12/2018
-91.49905	41.634209	3/14/2018
-122.508129	48.754092	3/15/2018
-94.630384	39.103053	3/17/2018
-75.11787	40.001811	3/20/2018
-122.690794	45.507856	3/21/2018
-81.189693	35.284018	3/24/2018
-93.343673	37.25807	3/25/2018
-74.22509	40.736101	3/29/2018
-94.19856	39.01501	3/30/2018
-93.572173	41.672687	3/30/2018
-95.780662	38.988075	4/1/2018
-71.524317	41.482901	4/4/2018
-72.927507	41.365709	4/8/2018
-82.742879	28.053073	4/10/2018
-82.742879	28.053073	4/10/2018
-120.62122	35.265573	4/13/2018
-82.742879	28.053073	4/14/2018
-83.569359	41.720684	4/19/2018
-73.870779	40.651378	4/20/2018
-85.044112	33.826216	4/21/2018
-90.10901	40.92476	4/22/2018
-120.62122	35.265573	4/22/2018
-93.343673	37.25807	4/25/2018
-80.742906	28.373	4/27/2018
-73.509519	40.67815	4/28/2018
-79.898389	40.362505	5/1/2018
-97.258997	37.651974	5/1/2018
-71.167083	42.417695	5/2/2018
-74.11207	40.982247	5/4/2018
-82.814347	40.085113	5/6/2018
-71.08923	42.180048	5/8/2018
-81.812912	41.36144	5/9/2018
-71.132947	42.380442	5/10/2018
-71.132947	42.380442	5/12/2018
-97.930051	31.202919	5/14/2018
-76.99248	39.26427	5/24/2018
-71.459405	42.446396	5/24/2018
-89.580655	37.803663	5/27/2018
-72.245422	41.628008	6/2/2018
-71.107172	42.537065	6/12/2018
-84.782548	45.5939	6/19/2018
-71.055602	42.171467	6/19/2018
-87.62213	41.88531	6/20/2018
-106.484592	31.763608	6/24/2018
-106.776744	39.169324	6/25/2018
-72.746667	41.579778	7/6/2018
-83.060184	42.347021	7/6/2018
-106.753893	32.290052	7/8/2018
-83.3863	42.660091	7/9/2018
-83.569359	41.720684	7/13/2018
-68.356311	44.477935	7/14/2018
-73.91151	42.70452	7/20/2018
-96.171104	41.291736	7/21/2018
-87.827131	41.97428	7/25/2018
-96.235301	43.127761	7/28/2018
-95.585826	30.094886	7/29/2018
-93.343673	37.25807	8/1/2018
-95.875086	41.23238	8/4/2018
-72.623728	44.557274	8/8/2018
-76.722194	39.340662	8/10/2018
-77.75736	41.843678	8/10/2018
-92.77932	43.136067	8/13/2018
-77.454446	43.145813	8/13/2018
-92.905937	44.294333	8/14/2018
-74.018244	40.68863	8/17/2018
-104.809929	38.828893	8/20/2018
-74.018244	40.68863	8/21/2018
-73.945032	40.645099	8/22/2018
-88.314084	42.272492	8/24/2018
-74.018244	40.68863	8/26/2018
-122.223779	37.786027	8/30/2018
-73.755133	40.605382	8/31/2018
-76.931652	39.002867	9/2/2018
-90.039451	30.36218	9/6/2018
-74.964692	40.6667	9/21/2018
-84.458771	42.763888	9/25/2018
-77.684264	43.286024	9/26/2018
-92.43352	41.396952	9/27/2018
-88.103184	30.701142	9/28/2018
-72.68456	44.46533	10/1/2018
-74.346764	40.652851	10/3/2018
