0,1,date
41.64844,-70.48114,8/15/17
35.384337,-119.020562,8/15/17
43.157685,-85.683555,8/15/17
41.48199,-81.79819,8/15/17
25.558428,-80.458168,8/16/17
34.262834,-119.848555,8/16/17
33.703967,-112.351835,8/17/17
34.032383,-119.1343,8/18/17
42.266638,-83.849042,8/18/17
35.762951,-86.372158,8/19/17
41.401881,-75.637626,8/19/17
41.888545,-87.798933,8/19/17
40.68863,-74.018244,8/20/17
37.770563,-122.264779,8/20/17
44.633421,-93.25812,8/21/17
36.17372,-115.10647,8/21/17
46.730331,-117.218027,8/21/17
33.844371,-84.47405,8/22/17
33.876889,-83.896781,8/22/17
40.68863,-74.018244,8/23/17
41.5843,-73.40575,8/23/17
41.401881,-75.637626,8/24/17
30.428781,-87.222516,8/25/17
33.401395,-111.931298,8/26/17
37.145366,-113.367458,8/26/17
41.054082,-73.536216,8/26/17
40.863028,-73.799802,8/27/17
43.658784,-70.262393,8/29/17
30.326374,-97.771258,8/29/17
40.756095,-111.900719,8/30/17
39.085309,-77.645224,8/30/17
34.980295,-116.964449,8/30/17
38.295135,-77.483689,8/31/17
40.108966,-88.211024,9/1/17
40.002911,-75.321632,9/1/17
34.434684,-106.131618,9/4/17
40.026334,-105.104899,9/5/17
43.91172,-69.9405,9/5/17
38.911936,-77.016719,9/5/17
43.91172,-69.9405,9/5/17
37.444122,-122.149915,9/6/17
38.911936,-77.016719,9/6/17
42.642075,-73.257699,9/7/17
41.308201,-73.494637,9/8/17
40.343625,-74.693953,9/8/17
40.889398,-74.045698,9/10/17
41.923168,-87.83931,9/12/17
41.923168,-87.83931,9/12/17
39.002867,-76.931652,9/13/17
32.724103,-117.170912,9/13/17
44.951483,-93.090649,9/15/17
41.672687,-93.572173,9/16/17
40.467303,-86.928132,9/16/17
33.804309,-118.200957,9/17/17
42.492485,-83.145375,9/17/17
47.432251,-121.803388,9/17/17
38.911936,-77.016719,9/20/17
43.06956,-89.423861,9/20/17
35.26002,-80.804151,9/21/17
37.318364,-107.880367,9/21/17
42.300596,-71.27875,9/23/17
42.388938,-71.2398,9/25/17
42.388938,-71.2398,9/26/17
39.002867,-76.931652,9/27/17
38.911936,-77.016719,9/27/17
39.339279,-82.013803,9/29/17
45.519196,-94.330619,9/29/17
41.209695,-73.439165,10/5/17
39.002867,-76.931652,10/7/17
40.39093,-75.49212,10/7/17
39.002867,-76.931652,10/7/17
44.23868,-70.03561,10/9/17
40.606381,-74.114616,10/11/17
42.13066,-70.91616,10/12/17
39.525749,-119.813051,10/12/17
44.951483,-93.090649,10/14/17
39.897162,-75.344083,10/15/17
45.507856,-122.690794,10/15/17
42.325573,-83.483576,10/17/17
45.507856,-122.690794,10/17/17
43.06956,-89.423861,10/17/17
40.606381,-74.114616,10/17/17
37.776646,-122.417481,10/19/17
35.491608,-97.562817,10/19/17
29.648993,-82.324515,10/19/17
38.625541,-77.271644,10/20/17
